odid	tag	count
175340100	lily collins	2
175340100	magic	5
175340100	plot holes	7
175340100	poor acting	2
175340100	shadow hunters	2
175350100	animal cruelty	1
175350100	anti-war	1
175350100	apocalypse	1
175350100	artistic license	2
175350100	bad cgi	1
175350100	bad performance	1
175350100	bad writing	1
175350100	based on a book	1
175350100	bible	1
175350100	biblical	6
175350100	brett northcutt	1
175350100	cgi animals	1
175350100	cgi timelapse	1
175350100	christianity	4
175350100	dark	5
175350100	darren aronofsky	5
175350100	dysfunctional family	4
175350100	fantasy	3
175350100	flood	3
175350100	god	1
175350100	good cinematography	1
175350100	imax digital only	1
175350100	imax dmr	1
175350100	logan lerman	2
175350100	long	1
175350100	not true to the book	4
175350100	obedience	1
175350100	period piece	1
175350100	preachy	2
175350100	prospect	1
175350100	psycho environmentalist	2
175350100	religion	2
175350100	religious	1
175350100	russell crowe	4
175350100	timelapse	1
175350100	unlikeable characters	7
175620100	adelaide clemens	3
175620100	atmosphere	2
175620100	bad acting	2
175620100	bad cgi	2
175620100	bad plot	2
175620100	based on a video game	3
175620100	boring	1
175620100	cgi	1
175620100	demons	2
175620100	horror	1
175620100	monsters	2
175620100	not scary	2
175620100	occult	1
175620100	stereoscopic 3-d	1
175620100	stilted dialogue	1
175620100	the plot makes no sense	3
175640100	based on a book	4
175640100	cgi	1
175640100	chloe grace moretz as carrie	2
175640100	chlo„É‚É?„É‚Ç„Ç‚´ grace moretz	1
175640100	chlo„ÉÊí„Ç‚´ grace moretz	1
175640100	chlo„ÉÊí„ÇÊí„É‚Äö„Ç‚´ grace moretz	1
175640100	dumbed down original	2
175640100	remake	3
175640100	stephen king	5
175640100	unnecessary remake	2
175660100	55 movies every kid should see--entertainment weekly	1
175660100	advertising	1
175660100	animation	2
175660100	anti-conformity	6
175660100	awesome	3
175660100	batman	12
175660100	bd-video	1
175660100	beautiful	1
175660100	bechdel test:fail	1
175660100	breaking the fourth wall	8
175660100	btaegekids	1
175660100	cat	1
175660100	character development	3
175660100	cheeky	1
175660100	cheesy	2
175660100	childhood	3
175660100	children	2
175660100	chris pratt	3
175660100	christopher miller	2
175660100	clever	10
175660100	colorful	4
175660100	computer animation	2
175660100	conformity	2
175660100	dialogue	1
175660100	dictatorship	3
175660100	dvd-video	1
175660100	elizabeth banks	1
175660100	fast paced	1
175660100	feel-good	1
175660100	fun	13
175660100	funny	1
175660100	funny as hell	1
175660100	good cop/bad cop	1
175660100	good for kids and adults	1
175660100	good plot	2
175660100	hectic	1
175660100	highly derivative	1
175660100	homage	1
175660100	humanism	1
175660100	humanistic	1
175660100	imagination	7
175660100	imaginative	2
175660100	imdb top 250	1
175660100	inventor	3
175660100	itaege	1
175660100	jonah hill	3
175660100	lego	2
175660100	liam neeson	3
175660100	live-action scenes	2
175660100	loved it	1
175660100	manic	1
175660100	molt criticada	1
175660100	morgan freeman	9
175660100	nostalgia	1
175660100	original	2
175660100	phil lord	1
175660100	plot twist	1
175660100	quirky	3
175660100	rebellion	7
175660100	reviewed	1
175660100	robots	6
175660100	script	2
175660100	slow start	1
175660100	songs	1
175660100	spaceship!	3
175660100	stop motion	6
175660100	tear jerker	1
175660100	the chosen one	3
175660100	too fast	1
175660100	unicorn	1
175660100	visually appealing	2
175670100	baseball	6
175670100	brian helgeland	1
175670100	harrison ford	1
175670100	historical	1
175670100	history	1
175670100	less than 300 ratings	1
175670100	segregation	1
175670100	soundtrack	2
175670100	sports	3
175670100	toplist13	1
175670100	true story	4
175870100	apocalypse	11
175870100	bd-video	1
175870100	boring	1
175870100	btaege	1
175870100	cast	4
175870100	comedy	2
175870100	craig robinson	1
175870100	danny mcbride	6
175870100	demonic penises	1
175870100	demons	6
175870100	dialogue	7
175870100	emma watson	3
175870100	ensemble cast	2
175870100	evan goldberg	1
175870100	funny	1
175870100	gore	2
175870100	hilarious	11
175870100	hollywood	3
175870100	hollywood ca	1
175870100	immature	6
175870100	james franco	13
175870100	jay baruchel	1
175870100	jonah hill	5
175870100	lacks substance	7
175870100	michael cera	11
175870100	movie business	6
175870100	not funny	6
175870100	preachy	2
175870100	religion	4
175870100	seth rogen	11
175870100	story	6
175870100	stupid	7
175870100	using real names	3
176180100	2010s	1
176180100	action	3
176180100	anti-military	2
176180100	cliche	3
176180100	crime	1
176180100	die hard wannabe	1
176180100	emotional	1
176180100	fun	1
176180100	funny	1
176180100	hacking	2
176180100	hacking into the mainframe	1
176180100	hostage	1
176180100	imax digital only	1
176180100	imax dmr	1
176180100	intersting	1
176180100	jamie foxx	1
176180100	liberal perspective	1
176180100	patriotic	1
176180100	police	1
176180100	political	1
176180100	president	2
176180100	so bad it's funny	1
176180100	tense	1
176180100	terrorism	1
176180100	thriller	3
176180100	unrealistic	3
176180100	usa	1
176180100	washington d.c.	1
176180100	white house	2
176370100	acting	1
176370100	addiction	8
176370100	airplane	3
176370100	airplane crash	1
176370100	alcoholism	17
176370100	atlanta	3
176370100	cliche contrition	4
176370100	denzel washington	16
176370100	don cheadle	5
176370100	flying	2
176370100	georgia	2
176370100	great acting	8
176370100	investigation	1
176370100	john goodman	7
176370100	molt_criticada	1
176370100	no me fa ganes	1
176370100	nudity (full frontal)	8
176370100	pilot	7
176370100	plane crash	11
176370100	psychological	1
176370100	religious overtones	3
176370100	robert zemeckis	1
176370100	suspense	2
176370100	toplist12	1
176370100	unpredictable ending	5
176370100	verisimilitude	2
176710100	terrible acting	1
176710100	undercover cop	1
176720100	awkward situations	1
176720100	better than expected	2
176720100	cast	2
176720100	computers	1
176720100	geeks	1
176720100	google	6
176720100	owen wilson	2
176720100	product placement	7
176720100	rose byrne	1
176720100	shawn levy	1
176720100	vince vaughn	2
176720100	wasted potential	1
176720100	will ferrell	4
176940100	ableism	1
176940100	action	1
176940100	appallingly bad	1
176940100	awful	1
176940100	bad script	1
176940100	btaege	1
176940100	buddy comedy	1
176940100	buddy cops	5
176940100	buddy movie	1
176940100	comedy	1
176940100	cop movie	1
176940100	fbi	1
176940100	funny	8
176940100	hilarious	1
176940100	mad tv alumns	2
176940100	many comedy actors	3
176940100	melissa mccarthy	10
176940100	no fa ganes	1
176940100	paul feig	1
176940100	police	4
176940100	poorly scripted	1
176940100	predictable	1
176940100	racism	1
176940100	sad	1
176940100	sandra bullock	8
176940100	snl alumns	2
176940100	strong female lead	1
176940100	stupid	1
176940100	stupid as hell	1
176940100	subgenre:cop buddies	1
176940100	toplist13	1
176940100	usa	1
176940100	whorephobia	1
176950100	action	13
176950100	andy serkis	3
176950100	ape	1
176950100	apocalyptic	16
176950100	cgi	7
176950100	cinematography	1
176950100	emotional	9
176950100	genetics	9
176950100	imdb top 250	1
176950100	matt reeves	5
176950100	misunderstandings	1
176950100	post-apocalyptic	9
176950100	predictable	1
176950100	realistic	2
176950100	relationships	3
176950100	sad	1
176950100	sci-fi	21
176950100	sequel	5
176950100	social commentary	1
176950100	speaking-animal	1
176950100	special effects	1
176950100	talking animals	8
176950100	unbelievable	2
176950100	unrealistic	1
176950100	virus	6
176960100	7.1-filmaffinity	1
176960100	action	2
176960100	added	2
176960100	bad ass	1
176960100	based on a comic	10
176960100	based on comic	1
176960100	bryan singer	6
176960100	comic book	2
176960100	comics	1
176960100	convoluted	1
176960100	dialogue	1
176960100	ellen page	2
176960100	evan peters	2
176960100	fan bingbing	2
176960100	fighting	1
176960100	fox	1
176960100	franchise	2
176960100	hugh jackman	10
176960100	ian mckellen	5
176960100	imdb top 250	1
176960100	james mcavoy	10
176960100	jennifer lawrence	20
176960100	marvel	16
176960100	michael fassbender	15
176960100	military	1
176960100	mutants	6
176960100	nerd	1
176960100	nudity (rear)	2
176960100	patrick stewart	11
176960100	peter dinklage	1
176960100	repetitive plot points	1
176960100	saga	1
176960100	science fiction	2
176960100	script	1
176960100	sequel	1
176960100	special effects	1
176960100	superhero	19
176960100	superpowers	11
176960100	teamwork	1
176960100	time travel	30
176960100	watch the credits	1
176960100	wolverine	1
176960100	x men	2
176960100	x-men	18
176960100	x-men v	1
176980100	fav	1
176980100	musicians	1
177040100	action	9
177040100	car chase	1
177040100	cat-and-mouse	1
177040100	cleavage	3
177040100	conspiracy	6
177040100	corruption	2
177040100	crime	2
177040100	detective	1
177040100	framed	2
177040100	good ending	3
177040100	investigation	7
177040100	jai courtney	2
177040100	justice	3
177040100	lawyer	1
177040100	old school	2
177040100	plot twist	1
177040100	rosamund pike	3
177040100	slow start	1
177040100	sniper	6
177040100	story	2
177040100	tedious	2
177040100	thriler	1
177040100	thriller	1
177040100	tom cruise	13
177040100	torrential downpour	1
177040100	violent	1
177040100	werner herzog	1
177040100	without romance	9
177620100	btaege	1
177620100	shootout	1
177620100	slow	1
177970100	ayn rand	3
177970100	based on a book	2
177970100	business	1
177970100	capitalism	1
177970100	free will	1
177970100	government	1
177970100	individualism	1
177970100	less than 300 ratings	1
177970100	looters	1
177970100	money	1
177970100	moochers	1
177970100	objectivism	1
177970100	redistribution	1
177970100	socialism	1
178290100	2014	1
178290100	action	1
178290100	adapted from book	2
178290100	ambush	1
178290100	atlanta ga	1
178290100	author:suzanne collins	2
178290100	bad ass female lead	7
178290100	bad science	1
178290100	based on a book	6
178290100	bechdel test:pass	3
178290100	blockbuster	1
178290100	boring	1
178290100	dave	1
178290100	dragging	1
178290100	dystopia	15
178290100	execution	1
178290100	false notes	1
178290100	fashion	7
178290100	flat characters	1
178290100	francis lawrence	2
178290100	genius	1
178290100	inspirational speeches	5
178290100	jennifer lawrence	10
178290100	manipulation	1
178290100	media	2
178290100	military	5
178290100	much worse than preceding movies	1
178290100	no action	1
178290100	no ending	1
178290100	oppression	1
178290100	paris	1
178290100	pg-13	1
178290100	pg-13:intense sci-fi action and violence	1
178290100	pg-13:intense sequences of violence and action	1
178290100	pg-13:some disturbing images and thematic material	1
178290100	plane crash	1
178290100	realistic	5
178290100	revolution	13
178290100	sacrifice	1
178290100	seen 2014	1
178290100	sister sister relationship	1
178290100	sisters	1
178290100	slow paced	1
178290100	strong female lead	4
178290100	symbols	1
178290100	teen	1
178290100	women	2
178540100	aaron paul	1
178540100	action	2
178540100	cars	5
178540100	crappy american cars	1
178540100	dimensionalized 2-d to 3-d	1
178540100	imax digital only	1
178540100	imax dmr 3-d	1
178540100	imogen poots	1
178540100	racing	3
178540100	video game adaptation	3
179020100	fbi	1
179020100	internet	1
179020100	money laundering	1
179020100	ponzi scheme	1
179020100	setup	1
179020100	thriller	1
179020100	violence	1
179510100	brutal violence	3
179510100	brutal women	1
179510100	cowardly main characters	1
179510100	dissapointing	1
179510100	dog	3
179510100	fance	1
179510100	france	1
179510100	funny	1
179510100	goodfellas	3
179510100	less than 300 ratings	1
179510100	mafia	5
179510100	mafia vendetta	1
179510100	michelle pfeiffer	1
179510100	robert de niro	1
179510100	romantic girl	1
179510100	shallow characters	1
179510100	witness protection	1
179730100	1970s	3
179730100	70s	5
179730100	american	1
179730100	based on a true story	1
179730100	btaege	1
179730100	christian	1
179730100	christianity	3
179730100	cliche	10
179730100	cute kids	1
179730100	exorcism	8
179730100	family	1
179730100	family values	1
179730100	haunted house	12
179730100	haunting	1
179730100	homage	2
179730100	horror	13
179730100	james wan	3
179730100	lili taylor	5
179730100	paranormal investigators	6
179730100	patrick wilson	5
179730100	possession	6
179730100	predictable	6
179730100	reviewed	1
179730100	ron livingston	2
179730100	satan	1
179730100	scary	1
179730100	sound effects	1
179730100	stale	2
179730100	supernatural	5
179730100	suspensful	1
179730100	tame	1
179730100	tense	1
179730100	true story	2
179730100	vera farmiga	4
179730100	witches	1
179790100	btaege	1
179790100	cia	3
179790100	corruption	5
179790100	denzel washington	1
179790100	drugs	3
179790100	mark wahlberg	1
179790100	military	5
179790100	molt criticada	1
179790100	nudity (topless)	2
179790100	organized crime	1
179790100	paula patton	1
179790100	undercover cop	2
179790100	usa	1
180520100	cast	1
180520100	christopher walken	1
180520100	death	2
180520100	drugs	1
180520100	ending	1
180520100	melancholy	2
180520100	old age	2
180520100	reminiscence	1
180520100	revenge	1
180520100	stylized	1
180590100	5,6-filmafinity	1
180590100	action	5
180590100	anti-intellectual	5
180590100	audience intelligence underestimated	1
180590100	bad writing	9
180590100	based on a book	8
180590100	based on a kids book	5
180590100	bd-video	1
180590100	bechdel test:fail	1
180590100	bechdel test:pass	2
180590100	bechdel test:who cares	2
180590100	chick flick	1
180590100	childish	1
180590100	complex characters	1
180590100	dvd-video	1
180590100	dystopia	24
180590100	female protagonist	9
180590100	fighting	1
180590100	heterosexuality	2
180590100	hunger games clone	1
180590100	imax digital only	1
180590100	imax dmr	1
180590100	jai courtney	1
180590100	kate winslet	1
180590100	long	3
180590100	made for 11-14-year-olds	2
180590100	made-for-tv quality	2
180590100	molt_criticada	1
180590100	new society	6
180590100	overrated	1
180590100	plot holes	4
180590100	post-apocalypse	1
180590100	predictable	2
180590100	pretentious	3
180590100	reviewed	1
180590100	sci-fi	1
180590100	scifi	3
180590100	shailene woodley	5
180590100	silly	1
180590100	strong female lead	2
180590100	surreal	2
180590100	teen	1
180590100	the chosen one	5
180590100	theo james	1
180590100	unintelligent	3
180590100	veronica roth	1
180590100	zoe kravitz	1
180710100	action	4
180710100	bad computing	6
180710100	cia	1
180710100	economic war	1
180710100	economy	1
180710100	handwaving	1
180710100	imax digital only	1
180710100	imax dmr	1
180710100	jack ryan	2
180710100	jingoism	1
180710100	keira knightley	2
180710100	predictable	2
180710100	reviewed	1
180710100	russia	1
180710100	stupid plot	1
